날짜,종목코드,종목명,업종명,시장구분,시가,고가,저가,종가,거래량,시가총액
2025-03-14,089790,제이티,기계·장비,KOSDAQ,4200,4370,4200,4285,49751,44201973205
2025-03-14,052670,제일바이오,제약,KOSDAQ,0,0,0,2080,0,60588453120
2025-03-14,412540,제일엠앤에스,기계·장비,KOSDAQ,6760,7740,6720,7070,819146,145646701550
2025-03-14,199820,제일일렉트릭,전기·전자,KOSDAQ,10000,10300,9980,10200,132996,226644000000
2025-03-14,038010,제일테크노스,금속,KOSDAQ,6320,6380,6250,6300,16540,56700000000
2025-03-14,276730,제주맥주,음식료·담배,KOSDAQ,2375,2375,2140,2185,105494,34255022860
2025-03-14,080220,제주반도체,전기·전자,KOSDAQ,15300,15720,15060,15500,1144623,533863911500
2025-03-14,216080,제테마,제약,KOSDAQ,6880,7100,6800,6880,130351,246610283840
2025-03-14,229000,젠큐릭스,제약,KOSDAQ,1786,1820,1773,1780,40122,28127508380
2025-03-14,082270,젬백스,기계·장비,KOSDAQ,39300,39750,37000,39300,746425,1571771038200
2025-03-14,044060,조광ILI,기계·장비,KOSDAQ,0,0,0,732,0,70075958688
2025-03-14,034940,조아제약,제약,KOSDAQ,1079,1188,1068,1112,379542,34449567624
2025-03-14,067000,조이시티,IT 서비스,KOSDAQ,1610,1625,1596,1609,19109,112474644614
2025-03-14,033340,좋은사람들,섬유·의류,KOSDAQ,626,664,626,661,471290,64084318838
2025-03-14,036930,주성엔지니어링,기계·장비,KOSDAQ,33600,34200,33300,33850,320918,1600032665850
2025-03-14,072020,중앙백신,제약,KOSDAQ,10270,10340,10000,10110,87203,97649325570
2025-03-14,000440,중앙에너비스,유통,KOSDAQ,13940,14090,13820,13980,12887,87055277400
2025-03-14,051980,중앙첨단소재,전기·전자,KOSDAQ,4705,4745,4415,4415,1796985,447485411085
2025-03-14,228760,지노믹트리,일반서비스,KOSDAQ,18200,18990,18000,18620,106497,453626640460
2025-03-14,314130,지놈앤컴퍼니,제약,KOSDAQ,2440,2480,2415,2420,57480,75226946300
2025-03-14,389030,지니너스,일반서비스,KOSDAQ,1300,1317,1290,1315,75756,43857676175
2025-03-14,043610,지니뮤직,오락·문화,KOSDAQ,2045,2130,2045,2130,94094,123785882940
2025-03-14,263860,지니언스,IT 서비스,KOSDAQ,10730,10950,10600,10930,8992,99240028000
2025-03-14,303030,지니틱스,전기·전자,KOSDAQ,937,951,923,941,26832,33636673588
2025-03-14,036180,지더블유바이텍,유통,KOSDAQ,0,0,0,577,0,53929030348
2025-03-14,208350,지란지교시큐리티,IT 서비스,KOSDAQ,2785,2810,2700,2780,4507,24571166220
2025-03-14,144510,지씨셀,일반서비스,KOSDAQ,22700,23550,22550,22950,66358,362617894800
2025-03-14,358570,지아이이노베이션,일반서비스,KOSDAQ,15950,16500,15280,15530,1039597,688053528470
2025-03-14,382480,지아이텍,기계·장비,KOSDAQ,2200,2275,2185,2265,133051,89143922100
2025-03-14,382800,지앤비에스 에코,기계·장비,KOSDAQ,3780,3780,3690,3705,29881,117934006905
2025-03-14,051160,지어소프트,IT 서비스,KOSDAQ,7800,8090,7700,8050,84059,124569161500
2025-03-14,053050,지에스이,전기·가스·수도,KOSDAQ,2925,2955,2920,2920,92167,87563783240
2025-03-14,119850,지엔씨에너지,전기·전자,KOSDAQ,16820,16830,16210,16800,573333,276341671200
2025-03-14,065060,지엔코,섬유·의류,KOSDAQ,247,247,232,245,145976,26461970780
2025-03-14,204840,지엘팜텍,유통,KOSDAQ,927,927,911,922,33145,70961919932
2025-03-14,311320,지오엘리먼트,전기·전자,KOSDAQ,7290,7700,7290,7620,22634,96122947200
2025-03-14,388050,지투파워,전기·전자,KOSDAQ,7250,7500,7250,7450,109459,139385305650
2025-03-14,018120,진로발효,음식료·담배,KOSDAQ,17220,17240,17190,17190,821,113817052800
2025-03-14,109820,진매트릭스,일반서비스,KOSDAQ,2470,2470,2420,2455,24982,50066386200
2025-03-14,086060,진바이오텍,유통,KOSDAQ,3215,3390,3145,3235,58989,27855248945
2025-03-14,036890,진성티이씨,기계·장비,KOSDAQ,10070,10070,9880,9980,158862,224373034640
2025-03-14,363250,진시스템,의료·정밀기기,KOSDAQ,10600,10750,10190,10190,45782,71664211620
2025-03-14,007370,진양제약,제약,KOSDAQ,6020,6150,6020,6120,39334,79567503120
2025-03-14,285800,진영,화학,KOSDAQ,2140,2215,2140,2190,28311,38275221300
2025-03-14,085660,차바이오텍,제약,KOSDAQ,11520,12030,11470,11710,245811,659442127530
2025-03-14,261780,차백신연구소,일반서비스,KOSDAQ,2905,2960,2900,2955,9967,79267130340
2025-03-14,351870,차이커뮤니케이션,일반서비스,KOSDAQ,8750,8970,8630,8780,29134,97990436760
2025-03-14,094850,참좋은여행,일반서비스,KOSDAQ,5600,5740,5580,5580,44991,78120000000
2025-03-14,004650,창해에탄올,음식료·담배,KOSDAQ,8910,8920,8700,8890,4224,81706967650
2025-03-14,278280,천보,화학,KOSDAQ,37300,38000,36500,36650,26921,366500000000
2025-03-14,362320,청담글로벌,유통,KOSDAQ,5450,5530,5430,5530,80987,113648633700
2025-03-14,066360,체리부로,음식료·담배,KOSDAQ,835,840,819,836,59659,40087884540
2025-03-14,047820,초록뱀미디어,오락·문화,KOSDAQ,0,0,0,5400,0,132051222000
2025-03-14,094360,칩스앤미디어,전기·전자,KOSDAQ,16420,18010,16420,17910,432507,372942150840
2025-03-14,016920,카스,유통,KOSDAQ,1998,2130,1970,2115,325589,56033832870
2025-03-14,284620,카이노스메드,일반서비스,KOSDAQ,1220,1315,1220,1242,303606,35000544906
2025-03-14,293490,카카오게임즈,IT 서비스,KOSDAQ,15720,15770,15580,15600,161760,1292716417200
2025-03-14,140430,카티스,IT 서비스,KOSDAQ,2035,2070,2025,2050,35166,39159548950
2025-03-14,042000,카페24,IT 서비스,KOSDAQ,54400,56400,54200,55700,173768,1350895107800
2025-03-14,313760,캐리,전기·전자,KOSDAQ,3385,3845,3385,3620,107481,36862195740
2025-03-14,317530,캐리소프트,오락·문화,KOSDAQ,6440,6720,6300,6690,56135,67163947260
2025-03-14,071850,캐스텍코리아,운송장비·부품,KOSDAQ,1501,1560,1500,1500,9373,36391407000
2025-03-14,210120,캔버스엔,오락·문화,KOSDAQ,2895,3110,2870,3035,640159,71573206175
2025-03-14,050110,캠시스,전기·전자,KOSDAQ,712,723,712,716,97526,52858068488
2025-03-14,452300,캡스톤파트너스,금융,KOSDAQ,2730,2890,2730,2825,249268,39822273500
2025-03-14,451760,컨텍,IT 서비스,KOSDAQ,11000,11130,10950,11100,46445,166405383600
2025-03-14,900310,컬러레이,금융,KOSDAQ,869,869,858,865,126722,55396048875
2025-03-14,078340,컴투스,IT 서비스,KOSDAQ,45000,46300,44650,45350,74668,577657189250
2025-03-14,063080,컴투스홀딩스,IT 서비스,KOSDAQ,23500,24000,23400,23750,24110,156635810000
2025-03-14,307930,컴퍼니케이,금융,KOSDAQ,5170,5470,5130,5220,329399,81484200000
2025-03-14,079190,케스피온,전기·전자,KOSDAQ,471,480,469,476,45330,18257224664
2025-03-14,263700,케어랩스,일반서비스,KOSDAQ,2320,2340,2290,2300,17846,44652660000
2025-03-14,214370,케어젠,제약,KOSDAQ,25300,27050,25100,26650,95767,1431504750000
2025-03-14,221980,케이디켐,화학,KOSDAQ,10850,10930,10840,10900,1006,43979320000
2025-03-14,038530,케이바이오,유통,KOSDAQ,233,237,232,235,643033,27192871545
2025-03-14,192250,케이사인,IT 서비스,KOSDAQ,7890,8200,7890,8050,8931,56890356250
2025-03-14,431190,케이쓰리아이,IT 서비스,KOSDAQ,4415,4500,4410,4480,9719,33539260160
2025-03-14,115500,케이씨에스,IT 서비스,KOSDAQ,12670,12690,12180,12460,1075779,149520000000
2025-03-14,089150,케이씨티,IT 서비스,KOSDAQ,2235,2290,2225,2255,13260,38673250000
2025-03-14,025880,케이씨피드,음식료·담배,KOSDAQ,2905,3070,2865,2930,2704069,48977463940
2025-03-14,093320,케이아이엔엑스,IT 서비스,KOSDAQ,74000,76000,73600,74800,27014,365024000000
2025-03-14,093640,케이알엠,전기·전자,KOSDAQ,3975,4535,3915,4000,384980,130426896000
2025-03-14,073010,케이에스피,기계·장비,KOSDAQ,4260,4300,4192,4220,131181,169607075000
2025-03-14,105330,케이엔더블유,운송장비·부품,KOSDAQ,3540,3560,3500,3545,1356,56932799260
2025-03-14,053080,케이엔솔,기계·장비,KOSDAQ,13010,13400,13010,13300,58788,172897433100
2025-03-14,199430,케이엔알시스템,의료·정밀기기,KOSDAQ,8970,9510,8970,9320,87384,101287085160
2025-03-14,432470,케이엔에스,기계·장비,KOSDAQ,12450,14240,12160,13000,453838,112769228000
2025-03-14,272110,케이엔제이,전기·전자,KOSDAQ,15820,16370,15670,16140,54780,129529875300
2025-03-14,039420,케이엘넷,통신,KOSDAQ,2535,2555,2525,2540,9080,61353014200
2025-03-14,083550,케이엠,섬유·의류,KOSDAQ,3060,3120,3035,3050,14155,37741389300
2025-03-14,032500,케이엠더블유,전기·전자,KOSDAQ,7310,7590,7310,7520,52725,299453040160
2025-03-14,225430,케이엠제약,화학,KOSDAQ,570,570,545,552,182251,15393651600
2025-03-14,102370,케이옥션,유통,KOSDAQ,3370,3385,3310,3365,22431,91626291650
2025-03-14,068100,케이웨더,기계·장비,KOSDAQ,3150,3150,3050,3060,18620,30415218840
2025-03-14,106080,케이이엠텍,전기·전자,KOSDAQ,1981,2150,1981,2075,289745,52156089875
2025-03-14,036030,케이티알파,유통,KOSDAQ,3720,3810,3705,3720,54737,182351732760
2025-03-14,064820,케이프,운송장비·부품,KOSDAQ,6340,6390,6180,6310,79159,194989903680
2025-03-14,256940,케이피에스,기계·장비,KOSDAQ,8700,8720,8470,8600,27452,161238458800
2025-03-14,024880,케이피에프,금속,KOSDAQ,4185,4260,4160,4245,48111,87798477510
2025-03-14,042040,케이피엠테크,유통,KOSDAQ,240,244,235,239,132231,46367168710
2025-03-14,054410,케이피티유,금속,KOSDAQ,3360,3495,3360,3410,7037,19527174040
2025-03-14,258610,케일럼,금속,KOSDAQ,1300,1505,1300,1349,168659,36135842417
2025-03-14,274090,켄코아에어로스페이스,운송장비·부품,KOSDAQ,13800,14130,13760,13840,225290,181369740000
2025-03-14,089010,켐트로닉스,화학,KOSDAQ,30350,31050,30000,31050,2297607,476131443300
2025-03-14,220260,켐트로스,화학,KOSDAQ,4645,4755,4610,4670,107655,124027293690
2025-03-14,052400,코나아이,IT 서비스,KOSDAQ,27200,28350,26700,27950,169065,407043983450
2025-03-14,402030,코난테크놀로지,IT 서비스,KOSDAQ,21100,22550,21100,22500,51740,258013980000
2025-03-14,391710,코닉오토메이션,기계·장비,KOSDAQ,1640,1710,1640,1695,47653,71300320770
2025-03-14,046070,코다코,운송장비·부품,KOSDAQ,0,0,0,10280,0,146172317160
2025-03-14,047770,코데즈컴바인,섬유·의류,KOSDAQ,1383,1397,1350,1363,69033,51579466526
2025-03-14,080530,코디,화학,KOSDAQ,1304,1330,1300,1313,30220,56853460651
2025-03-14,104540,코렌텍,의료·정밀기기,KOSDAQ,6270,6270,6160,6220,9339,79527302800
2025-03-14,027050,코리아나,화학,KOSDAQ,2445,2495,2435,2450,121510,98000000000
2025-03-14,190650,코리아에셋투자증권,금융,KOSDAQ,5920,5930,5810,5930,3750,37880840000
2025-03-14,123410,코리아에프티,운송장비·부품,KOSDAQ,4930,4980,4865,4940,245068,137534856160
2025-03-14,036690,코맥스,전기·전자,KOSDAQ,0,0,0,2885,0,45885746130
2025-03-14,049430,코메론,의료·정밀기기,KOSDAQ,10560,10950,10500,10870,28727,98351760000
2025-03-14,183300,코미코,기계·장비,KOSDAQ,51000,55800,49900,55500,809957,580567962000
2025-03-14,041960,코미팜,제약,KOSDAQ,4155,4155,4050,4140,28625,292376044620
2025-03-14,089890,코세스,기계·장비,KOSDAQ,7690,8010,7690,7950,38547,131850447900
2025-03-14,360350,코셈,의료·정밀기기,KOSDAQ,7400,7570,7330,7370,13973,42045628900
2025-03-14,082660,코스나인,화학,KOSDAQ,0,0,0,480,0,47827617120
2025-03-14,222040,코스맥스엔비티,음식료·담배,KOSDAQ,3455,3540,3455,3500,24008,72198000000
2025-03-14,241710,코스메카코리아,화학,KOSDAQ,45450,46800,44400,44450,153228,474726000000
2025-03-14,355150,코스텍시스,전기·전자,KOSDAQ,6810,7090,6800,6910,68485,53879688500
2025-03-14,166480,코아스템켐온,제약,KOSDAQ,3720,3810,3505,3630,231996,119319464880
2025-03-14,045970,코아시아,전기·전자,KOSDAQ,3280,3405,3280,3350,26764,88154834600
2025-03-14,196450,코아시아씨엠,의료·정밀기기,KOSDAQ,587,611,581,592,12029,26829192544
2025-03-14,384470,코어라인소프트,IT 서비스,KOSDAQ,8350,9500,8270,9330,394990,119807127120
2025-03-14,029960,코엔텍,전기·가스·수도,KOSDAQ,8660,8720,8630,8630,5280,431500000000
2025-03-14,102940,코오롱생명과학,제약,KOSDAQ,36300,37450,36000,36800,107944,457180641600
2025-03-14,950160,코오롱티슈진,제약,KOSDAQ,50900,52400,47800,51700,862185,4214779426000
2025-03-14,033290,코웰패션,유통,KOSDAQ,2115,2140,2100,2135,50762,119893702635
2025-03-14,056360,코위버,전기·전자,KOSDAQ,5960,6050,5630,5930,199654,58095024000
2025-03-14,282880,코윈테크,기계·장비,KOSDAQ,14580,15000,14580,14880,17365,165790088160
2025-03-14,121850,코이즈,화학,KOSDAQ,1415,1505,1414,1494,299487,45737577450
2025-03-14,448710,코츠테크놀로지,전기·전자,KOSDAQ,18870,19360,18710,18850,64719,99162102650
2025-03-14,126730,코칩,전기·전자,KOSDAQ,12280,12370,12010,12310,21988,104677592600
2025-03-14,015710,코콤,전기·전자,KOSDAQ,4015,4075,4015,4055,31537,71086177500
2025-03-14,052330,코텍,전기·전자,KOSDAQ,8780,8980,8780,8960,35499,148083479040
2025-03-14,322780,코퍼스코리아,오락·문화,KOSDAQ,819,825,786,806,119801,30573686078
2025-03-14,200130,콜마비앤에이치,제약,KOSDAQ,12390,12650,12360,12580,35866,370047719640
2025-03-14,294570,쿠콘,IT 서비스,KOSDAQ,18970,19500,18850,19360,20846,198530701600
2025-03-14,317690,퀀타매트릭스,의료·정밀기기,KOSDAQ,4585,4730,4570,4595,75071,80722230570
2025-03-14,227100,퀀텀온,부동산,KOSDAQ,0,0,0,612,0,14770119384
2025-03-14,432720,퀄리타스반도체,전기·전자,KOSDAQ,16250,17130,16130,16490,1344732,229692376080
2025-03-14,365270,큐라클,일반서비스,KOSDAQ,6750,6830,6630,6800,58918,94986473200
2025-03-14,348080,큐라티스,일반서비스,KOSDAQ,684,694,650,666,351722,38603267424
2025-03-14,060280,큐렉소,유통,KOSDAQ,8240,9540,8230,9420,1522487,387067705800
2025-03-14,372320,큐로셀,일반서비스,KOSDAQ,28950,29450,28550,29000,59404,411779497000
2025-03-14,051780,큐로홀딩스,유통,KOSDAQ,643,649,610,617,167723,8417265165
2025-03-14,115180,큐리언트,일반서비스,KOSDAQ,6750,7280,6200,7280,403023,235120631200
2025-03-14,445680,큐리옥스바이오시스템즈,의료·정밀기기,KOSDAQ,14330,15530,14080,15210,169737,245625985800
2025-03-14,182360,큐브엔터,오락·문화,KOSDAQ,15670,15820,15470,15710,60056,228919160470
2025-03-14,405100,큐알티,일반서비스,KOSDAQ,12820,13310,12820,13160,21340,161727201160
2025-03-14,066310,큐에스아이,전기·전자,KOSDAQ,9450,9590,9150,9390,89191,87060521190
2025-03-14,016600,큐캐피탈,금융,KOSDAQ,265,265,251,257,2191908,45809507784
2025-03-14,355390,크라우드웍스,IT 서비스,KOSDAQ,7110,7220,6980,7020,56483,62744310720
2025-03-14,096240,크레버스,일반서비스,KOSDAQ,15230,15270,15180,15240,11901,169745863200
2025-03-14,040350,크레오에스지,IT 서비스,KOSDAQ,488,488,461,480,253024,92738555040
2025-03-14,110790,크리스에프앤씨,섬유·의류,KOSDAQ,4785,4785,4715,4745,4841,111179905200
2025-03-14,900250,크리스탈신소재,금융,KOSDAQ,903,910,896,906,161159,118359843624
2025-03-14,045520,크린앤사이언스,기계·장비,KOSDAQ,4960,4995,4840,4900,26414,31850000000
2025-03-14,036170,클라우드에어,전기·전자,KOSDAQ,970,1004,970,990,245147,60751969740
2025-03-14,214150,클래시스,의료·정밀기기,KOSDAQ,60000,63700,59500,61300,764546,4015496896700
2025-03-14,466100,클로봇,IT 서비스,KOSDAQ,21450,22250,21050,21650,5874255,533701489350
2025-03-14,352770,클리노믹스,일반서비스,KOSDAQ,614,700,596,640,15323779,24887112320
2025-03-14,237880,클리오,화학,KOSDAQ,22100,22850,21700,22200,361796,401184036600
2025-03-14,139670,키네마스터,IT 서비스,KOSDAQ,2520,2590,2495,2585,13277,36497123850
2025-03-14,487720,키움제10호스팩,금융,KOSDAQ,2035,2050,2035,2040,2691,8629200000
2025-03-14,489480,키움제11호스팩,금융,KOSDAQ,1997,1998,1994,1998,3109,13186800000
2025-03-14,446840,키움제8호스팩,금융,KOSDAQ,0,0,0,2130,0,12524400000
2025-03-14,054780,키이스트,오락·문화,KOSDAQ,4215,4285,4215,4255,25111,83175859215
2025-03-14,219130,타이거일렉,전기·전자,KOSDAQ,13130,13440,12900,12910,34207,81517483900
2025-03-14,336680,탑런토탈솔루션,전기·전자,KOSDAQ,9340,9400,9190,9240,28153,180852477960
2025-03-14,360070,탑머티리얼,전기·전자,KOSDAQ,30300,31100,30250,30600,38315,248207095800
2025-03-14,065130,탑엔지니어링,기계·장비,KOSDAQ,4400,4450,4355,4415,2590,75893770530
2025-03-14,134580,탑코미디어,IT 서비스,KOSDAQ,2000,2060,2000,2035,9143,44822435845
2025-03-14,023160,태광,금속,KOSDAQ,23650,24500,23650,24100,320681,638650000000
2025-03-14,323280,태성,기계·장비,KOSDAQ,30400,30550,29950,30150,282212,917788009500
2025-03-14,053620,태양,금속,KOSDAQ,6370,6400,6370,6400,500,55040000000
2025-03-14,044490,태웅,금속,KOSDAQ,15000,15850,14980,15850,178662,317116988850
2025-03-14,124560,태웅로직스,운송·창고,KOSDAQ,2980,3030,2980,3030,127449,116402249520
2025-03-14,191420,테고사이언스,제약,KOSDAQ,16580,16850,16150,16810,7328,136309499540
2025-03-14,073640,테라사이언스,금속,KOSDAQ,0,0,0,654,0,69571715580
2025-03-14,066700,테라젠이텍스,제약,KOSDAQ,3115,3155,3105,3125,32017,101482609375
2025-03-14,095610,테스,기계·장비,KOSDAQ,23100,24050,23050,23800,242430,470483778800
2025-03-14,064520,테크엘,전기·전자,KOSDAQ,2310,2400,2280,2340,2836,52301485080
2025-03-14,089030,테크윙,기계·장비,KOSDAQ,34700,35950,34700,35600,532826,1329789762000
2025-03-14,054450,텔레칩스,전기·전자,KOSDAQ,14530,15130,14450,15100,100632,228677918300
2025-03-14,200230,텔콘RF제약,제약,KOSDAQ,3750,3880,3745,3850,10962,46296338550
2025-03-14,393210,토마토시스템,IT 서비스,KOSDAQ,6610,7010,6400,6440,7002644,100557663360
2025-03-14,475960,토모큐브,의료·정밀기기,KOSDAQ,15690,16200,15550,15660,60486,204325322040
2025-03-14,215480,토박스코리아,유통,KOSDAQ,2275,2345,2255,2320,14236,21808000000
2025-03-14,051360,토비스,전기·전자,KOSDAQ,17670,18110,17510,18050,80713,290010396900
2025-03-14,045340,토탈소프트,IT 서비스,KOSDAQ,8070,8590,8020,8520,97708,72914500800
2025-03-14,108230,톱텍,기계·장비,KOSDAQ,4430,4485,4410,4485,32712,170534253825
2025-03-14,079970,투비소프트,IT 서비스,KOSDAQ,770,770,718,736,398504,7286132096
2025-03-14,199800,툴젠,일반서비스,KOSDAQ,36750,36750,31550,32000,116846,273803360000
2025-03-14,417790,트루엔,전기·전자,KOSDAQ,9820,10020,9820,10020,15634,110216493000
2025-03-14,290090,트윔,IT 서비스,KOSDAQ,7820,8210,7700,7700,5879,57251563600
2025-03-14,026150,특수건설,건설,KOSDAQ,6410,6530,6410,6450,26001,113173834950
2025-03-14,464280,티디에스팜,제약,KOSDAQ,13600,14050,13600,14020,39672,77530600000
2025-03-14,322180,티라유텍,IT 서비스,KOSDAQ,5620,6240,5610,6100,323549,127624102400
2025-03-14,117730,티로보틱스,기계·장비,KOSDAQ,14480,16190,14300,15790,7880624,286941595980
2025-03-14,033830,티비씨,오락·문화,KOSDAQ,779,790,778,790,56373,79000000000
2025-03-14,057680,티사이언티픽,IT 서비스,KOSDAQ,868,878,861,869,46743,61914947369
2025-03-14,204610,티쓰리,IT 서비스,KOSDAQ,1810,1824,1778,1778,218450,114364018160
2025-03-14,064760,티씨케이,비금속,KOSDAQ,87600,91900,87000,91200,60731,1064760000000
2025-03-14,246710,티앤알바이오팹,제약,KOSDAQ,3235,3495,3225,3270,135283,70458127560
