종목코드,종목명,업종,RS,RS_1M,RS_2M,RS_3M,MTT,시가총액,테마명
085660,차바이오텍,생물공학,12,61,68,7,0,653810683230,"줄기세포,고령화 사회(노인복지),U-Healthcare(원격진료),면역항암제,제대혈"
243840,신흥에스이씨,전기제품,12,77,59,29,0,194595175000,"2차전지,전기차,2차전지(소재/부품)"
009310,참엔지니어링,디스플레이장비및부품,12,6,6,15,0,24866153767,"LCD장비,OLED(유기 발광 다이오드)"
363280,티와이홀딩스,방송과엔터테인먼트,12,14,13,8,0,114726584700,"수자원(양적/질적 개선),지주사"
160550,NEW,방송과엔터테인먼트,12,55,27,21,0,56928456240,"쿠팡(coupang),영화,영상콘텐츠,엔터테인먼트"
002350,넥센타이어,자동차부품,12,75,27,11,0,531313250880,"UAM(도심항공모빌리티),타이어"
126340,비나텍,전기장비,12,12,12,11,0,145130064300,"2020 하반기 신규상장,전력저장장치(ESS),수소차(연료전지/부품/충전소 등)"
010400,우진아이엔에스,건물설비 설치 공사업,11,48,12,19,0,21417820000,
010780,아이에스동서,건설,11,13,15,6,0,506537457280,"폐배터리,리모델링/인테리어,건설 중소형"
084990,헬릭스미스,생물공학,11,62,17,14,0,110161784830,"면역항암제,건강기능식품,유전자 치료제/분석"
340810,씨유박스,소프트웨어,11,29,25,55,0,33383268450,"2023 상반기 신규상장,지능형로봇/인공지능(AI),보안주(물리),바이오인식(생체인식)"
110790,크리스에프앤씨,섬유/의류/신발/호화품,11,36,4,7,0,109305428400,"골프,패션/의류"
084680,이월드,섬유/의류/신발/호화품,11,22,12,9,0,182504570391,"토스(toss),테마파크"
033540,파라텍,기계,11,19,30,27,0,57759126390,재난/안전(지진 등)
297570,알로이스,전자제품,11,12,29,26,0,23854019202,쿠팡(coupang)
170900,동아에스티,제약,11,44,21,9,0,426543337500,"슈퍼박테리아,제약업체,치매,바이오시밀러(복제 바이오의약품),면역항암제"
161000,애경케미칼,화학,11,39,42,32,0,345405833900,"석유화학,2차전지,2차전지(소재/부품)"
139050,BF랩스,IT서비스,11,66,53,46,0,24247965555,"보안주(물리),CCTV＆DVR,블록체인"
215600,신라젠,생물공학,11,32,17,21,0,321439072500,"면역항암제,유전자 치료제/분석"
335810,프리시젼바이오,생명과학도구및서비스,11,30,20,25,0,30836566530,"2020 하반기 신규상장,코로나19(진단키트),의료기기"
405100,큐알티,반도체와반도체장비,11,21,56,82,0,160744057080,"시스템반도체,2022 하반기 신규상장"
069540,빛과전자,통신장비,11,31,66,14,0,44886639525,"5G(5세대 이동통신),수소차(연료전지/부품/충전소 등),통신장비"
123570,이엠넷,광고,11,30,35,38,0,52348783300,광고
412350,레이저쎌,반도체와반도체장비,11,3,17,55,0,31678908360,"LED장비,2022 상반기 신규상장,반도체 장비"
076610,해성옵틱스,핸드셋,11,6,8,21,0,20693449974,"바이오인식(생체인식),드론(Drone),스마트폰,카메라모듈/부품"
197140,디지캡,소프트웨어,11,25,41,34,0,30190517280,보안주(정보)
038110,에코플라스틱,자동차부품,11,26,41,58,0,101894190750,자동차부품
019170,신풍제약,제약,11,23,3,5,0,423879920000,"구충제(펜벤다졸, 이버멕틴 등),코로나19(치료제/백신 개발 등),백신/진단시약/방역(신종플루, AI 등),코로나19(진단/치료제/백신 개발 등),제약업체"
112040,위메이드,게임엔터테인먼트,11,2,6,4,0,1018454490000,"모바일게임(스마트폰),K-뉴딜지수(게임),K-뉴딜지수,NFT(대체불가토큰),블록체인,게임"
060900,DGP,에너지장비및서비스,11,46,22,12,0,22580856726,"태양광에너지,풍력에너지"
294090,이오플로우,건강관리장비와용품,10,0,0,0,0,51113511300,"의료기기,2020 하반기 신규상장"
357880,SKAI,소프트웨어,10,8,7,4,0,65029831236,"2021 하반기 신규상장,메타버스(Metaverse),AI 챗봇(챗GPT 등)"
024890,대원화성,섬유/의류/신발/호화품,10,45,29,23,0,39062946944,"희귀금속(희토류 등),리비안(RIVIAN)"
144510,지씨셀,건강관리업체및서비스,10,43,32,26,0,351557654000,"면역항암제,콜드체인(저온 유통),줄기세포,제대혈"
079810,디이엔티,디스플레이장비및부품,10,16,67,72,0,128203507080,"2차전지(장비),日 수출 규제(국산화 등),2차전지,LCD장비,플렉서블 디스플레이"
086040,바이오톡스텍,생명과학도구및서비스,10,52,14,18,0,47874741000,"치매,코로나19(진단/치료제/백신 개발 등),코로나19(진단키트)"
032860,더라미,해체/ 선별 및 원료 재생업,10,85,66,35,0,53968872968,
001000,신라섬유,부동산 임대 및 공급업,10,34,12,10,0,20805851780,
193250,링크드,핸드셋,10,9,10,10,0,27672315749,"메타버스(Metaverse),모바일게임(스마트폰),스마트폰,가상현실(VR)"
187220,디티앤씨,전자장비와기기,10,13,18,11,0,33690300480,"원자력발전,드론(Drone)"
017860,DS단석,기타 화학제품 제조업,10,6,3,1,0,439605300000,
009900,명신산업,자동차부품,10,24,5,9,0,464885378380,"2020 하반기 신규상장,자동차부품,전기차"
219130,타이거일렉,반도체와반도체장비,10,47,66,46,0,87137202000,"반도체 재료/부품,PCB(FPCB 등)"
238090,앤디포스,핸드셋,10,95,10,5,0,53909583870,"갤럭시 부품주,휴대폰부품,코로나19(진단/치료제/백신 개발 등),코로나19(진단키트),아이폰"
028300,HLB,제약,10,0,1,2,0,6109515634500,줄기세포
365590,하이딥,반도체와반도체장비,10,18,25,64,0,97687524546,"2020 하반기 신규상장,터치패널(스마트폰/태블릿PC 등),기업인수목적회사(SPAC)"
025900,동화기업,건축자재,10,26,81,77,0,497989257250,"2차전지,2차전지(소재/부품),2차전지(전고체),리모델링/인테리어"
036830,솔브레인홀딩스,전기제품,10,24,14,10,0,683428225600,"LCD 부품/소재,2차전지,반도체 재료/부품,지주사,日 수출 규제(국산화 등),3D 낸드(NAND)"
001460,BYC,섬유/의류/신발/호화품,10,50,25,20,0,168021435000,"日제품 불매운동(수혜),패션/의류"
001520,동양,건축자재,10,17,11,6,0,141300965296,"시멘트/레미콘,마스크"
086520,에코프로,화학,9,52,48,15,0,8134752574000,"지주사,2차전지(소재/부품),온실가스(탄소배출권),리튬,폐배터리,2차전지"
263700,케어랩스,건강관리업체및서비스,9,21,14,54,0,43973163000,"백신여권,U-Healthcare(원격진료),광고"
321820,아티스트유나이티드,IT서비스,9,37,47,2,0,163865361760,"지능형로봇/인공지능(AI),광고,2021 상반기 신규상장,쿠팡(coupang)"
214680,디알텍,건강관리장비와용품,9,10,12,10,0,144403760554,의료기기
009730,이렘,비철금속,9,13,15,72,0,67766347520,"비철금속,강관업체(Steel pipe)"
415380,스튜디오삼익,기타 생활용품 소매업,9,52,24,35,0,33170159300,
005160,동국산업,철강,9,35,19,11,0,220775041740,"풍력에너지,철강 중소형"
196300,애니젠,생물공학,9,92,8,6,0,56972142630,화장품
309930,오하임앤컴퍼니,가구,9,31,31,8,0,41900668320,"리모델링/인테리어,기업인수목적회사(SPAC)"
271830,팸텍,핸드셋,9,26,19,57,0,45857264110,"반도체 장비,카메라모듈/부품,2023 상반기 신규상장"
109670,씨싸이트,봉제의복 제조업,9,34,13,18,0,41031312060,
123040,엠에스오토텍,자동차부품,9,23,47,29,0,155005040025,"전기차,자동차부품"
045970,코아시아,핸드셋,9,6,7,19,0,88944280880,"음성인식,시스템반도체,지주사"
006400,삼성SDI,전기제품,9,19,14,7,0,13787288265000,"2차전지(생산),IT 대표주,2차전지(전고체),2차전지,리비안(RIVIAN),LCD 부품/소재,태블릿PC,K-뉴딜지수(2차전지),스마트폰,전기차,K-뉴딜지수,아이폰,전기자전거,전력저장장치(ESS)"
005950,이수화학,화학,9,23,42,43,0,140199299630,"2차전지(전고체),2차전지,화이자(PFIZER),석유화학"
078890,가온그룹,전자제품,9,21,37,40,0,52699352115,"지능형로봇/인공지능(AI),증강현실(AR),음성인식,사물인터넷"
294630,서남,에너지장비및서비스,9,26,17,15,0,71698582410,"우주항공산업,2020 상반기 신규상장"
273060,와이즈버즈,광고,9,36,21,31,0,38399741902,"기업인수목적회사(SPAC),광고"
291230,엔피,광고,9,9,11,10,0,76373882300,"메타버스(Metaverse),광고,기업인수목적회사(SPAC)"
147760,피엠티,반도체와반도체장비,9,16,58,42,0,31539909390,반도체 재료/부품
234100,폴라리스세원,자동차부품,9,20,14,21,0,67817676375,"전기차,자동차부품,수소차(연료전지/부품/충전소 등),리비안(RIVIAN)"
289010,아이스크림에듀,교육서비스,9,32,18,9,0,27721999735,"교육/온라인 교육,2019 하반기 신규상장,쿠팡(coupang)"
003620,KG모빌리티,자동차,9,72,41,24,0,743390101390,"자동차 대표주,자율주행차"
057680,티사이언티픽,양방향미디어와서비스,8,8,7,2,0,59848740840,"모바일콘텐츠(스마트폰/태블릿PC),가상화폐(비트코인 등)"
340360,다보링크,통신장비,8,11,15,7,0,74190822392,"메타버스(Metaverse),통신장비,기업인수목적회사(SPAC),2019 하반기 신규상장,5G(5세대 이동통신)"
314130,지놈앤컴퍼니,제약,8,16,9,12,0,73206387825,"유전자 치료제/분석,2020 하반기 신규상장,마이크로바이옴"
145720,덴티움,건강관리장비와용품,8,7,29,41,0,676305513000,"치아 치료(임플란트 등),의료기기"
101140,인바이오젠,전자장비와기기,8,89,79,2,0,73523661120,"패션/의류,키오스크(KIOSK),가상화폐(비트코인 등),코로나19(진단키트),코로나19(진단/치료제/백신 개발 등),코로나19(치료제/백신 개발 등)"
088390,이녹스,레저용장비와제품,8,18,29,66,0,75086752000,"2차전지(소재/부품),지주사,2차전지"
418420,라온텍,반도체와반도체장비,8,12,4,39,0,82196022090,"마이크로 LED,가상현실(VR),증강현실(AR),2023 상반기 신규상장"
137080,나래나노텍,디스플레이장비및부품,8,55,27,24,0,34173613980,"OLED(유기 발광 다이오드),2022 상반기 신규상장"
368970,오에스피,식품,8,36,27,14,0,23178476800,"사료,2022 하반기 신규상장"
278650,HLB바이오스텝,생명과학도구및서비스,8,2,4,13,0,150911224860,"2019 하반기 신규상장,마리화나(대마)"
064800,포니링크,섬유/의류/신발/호화품,8,51,20,21,0,148384272978,"패션/의류,바이오인식(생체인식),클라우드 컴퓨팅,모바일솔루션(스마트폰),증강현실(AR),SNS(소셜네트워크서비스)"
306040,에스제이그룹,섬유/의류/신발/호화품,8,28,12,9,0,41091173620,"2019 하반기 신규상장,패션/의류"
096630,에스코넥,핸드셋,8,14,11,15,0,46041337280,"2차전지(소재/부품),리비안(RIVIAN),메타버스(Metaverse),휴대폰부품,일자리(취업),2차전지,드론(Drone),방위산업/전쟁 및 테러,가상현실(VR),폴더블폰,수소차(연료전지/부품/충전소 등)"
417860,오브젠,소프트웨어,8,14,16,33,0,35666442700,"지능형로봇/인공지능(AI),2023 상반기 신규상장"
452400,이닉스,자동차 신품 부품 제조업,8,50,21,49,0,84273566120,
115160,휴맥스,전자제품,8,5,8,56,0,47267883300,"전기차,전기차(충전소/충전기)"
200230,텔콘RF제약,통신장비,8,11,3,1,0,42147705615,"제약업체,코로나19(치료제/백신 개발 등),통신장비,코로나19(진단/치료제/백신 개발 등)"
110020,전진바이오팜,가정용품,8,51,72,70,0,24413363590,아프리카 돼지열병(ASF)
095500,미래나노텍,디스플레이장비및부품,8,39,71,64,0,264515291470,"터치패널(스마트폰/태블릿PC 등),페라이트,LCD 부품/소재,리튬,태블릿PC"
383930,디티앤씨알오,생명과학도구및서비스,8,4,51,14,0,76495366880,2022 하반기 신규상장
348150,고바이오랩,생물공학,8,36,15,11,0,89507187000,"2020 하반기 신규상장,유전자 치료제/분석,마이크로바이옴"
262260,에이프로,전자장비와기기,8,73,37,44,0,75813116480,"2차전지,2차전지(장비),2020 하반기 신규상장"
227950,엔투텍,반도체와반도체장비,8,6,12,9,0,38115795040,"반도체 장비,모더나(MODERNA),엔터테인먼트"
033170,시그네틱스,반도체와반도체장비,8,9,21,43,0,67811100329,"시스템반도체,DMZ 평화공원"
217820,원익피앤이,전기제품,7,12,25,31,0,105823666570,"전력저장장치(ESS),폐배터리,전기차,전기차(충전소/충전기),2차전지,2차전지(장비)"
018700,바른손,화장품,7,40,4,7,0,28271404385,"화장품,모바일게임(스마트폰),가상현실(VR),영화,모더나(MODERNA),영상콘텐츠,엔터테인먼트,모바일콘텐츠(스마트폰/태블릿PC),두나무(Dunamu)"
278280,천보,전기제품,7,28,38,22,0,378000000000,"K-뉴딜지수,2차전지(전고체),2차전지(소재/부품),반도체 재료/부품,LCD 부품/소재,리튬,2차전지,2019 상반기 신규상장,K-뉴딜지수(2차전지),OLED(유기 발광 다이오드)"
088800,에이스테크,통신장비,7,21,21,11,0,153806606737,"통신장비,자율주행차,스마트폰,5G(5세대 이동통신),방위산업/전쟁 및 테러,K-뉴딜지수(인터넷),RFID(NFC 등),4차산업 수혜주"
313760,캐리,에너지장비및서비스,7,97,96,8,0,47197866645,"전력저장장치(ESS),2019 하반기 신규상장,태양광에너지,전기차(충전소/충전기),밥솥,선박평형수 처리장치"
047310,파워로직스,핸드셋,7,23,15,8,0,176646892875,"갤럭시 부품주,전기차,휴대폰부품,스마트폰,전기자전거,바이오인식(생체인식),2차전지(소재/부품),카메라모듈/부품,전력저장장치(ESS),폐배터리,2차전지"
318010,팜스빌,제약,7,30,15,11,0,27039042580,"음식료업종,2019 하반기 신규상장,건강기능식품"
227610,아우딘퓨쳐스,화장품,7,12,3,7,0,32131942941,화장품
299900,위지윅스튜디오,방송과엔터테인먼트,7,15,8,3,0,199614047628,"가상현실(VR),영상콘텐츠,증강현실(AR),메타버스(Metaverse)"
010170,대한광통신,통신장비,7,0,1,6,0,54536560668,5G(5세대 이동통신)
405920,나라셀라,음료,7,49,15,7,0,33933730260,"주류업(주정, 에탄올 등),2023 상반기 신규상장"
006740,영풍제지,종이와목재,7,51,18,11,0,55571774692,골판지 제조
220180,핸디소프트,소프트웨어,7,6,3,3,0,39107120000,"통신장비,사물인터넷"
011810,STX,무역회사와판매업체,7,17,14,19,0,120814825665,"니켈,종합상사,방위산업/전쟁 및 테러"
052300,오션인더블유,방송과엔터테인먼트,7,42,6,6,0,40054714625,종합 물류
013720,CBI,자동차부품,7,73,25,7,0,37170159961,자동차부품
288980,모아데이타,소프트웨어,7,2,5,8,0,36007937604,"지능형로봇/인공지능(AI),2022 상반기 신규상장"
372170,윤성에프앤씨,전자장비와기기,7,23,32,27,0,289639442400,"2차전지,2022 하반기 신규상장,2차전지(장비)"
361610,SK아이이테크놀로지,전기제품,7,34,65,64,0,1810958836800,"K-뉴딜지수(2차전지),2차전지(소재/부품),2차전지(전고체),2차전지,2021 상반기 신규상장"
089140,넥스턴바이오,기계,7,10,6,6,0,28833363500,"아이폰,공작기계"
090470,제이스텍,디스플레이장비및부품,7,10,22,11,0,78120375180,"반도체 장비,OLED(유기 발광 다이오드),LCD장비"
002710,TCC스틸,철강,7,47,22,11,0,710391188700,"2차전지(소재/부품),철강 중소형,2차전지,리비안(RIVIAN)"
049080,기가레인,통신장비,6,46,17,23,0,42356790153,"통신장비,5G(5세대 이동통신),반도체 장비,갤럭시 부품주,휴대폰부품,사물인터넷,스마트폰,LED장비"
